Name,Developer,Installs,Category,Size,Rating,Votes,5 Stars,1 Star
پیتزا وای فای,محسن جعفری ۶۹,+۱۰ هزار,آشپزی و رستوران,۱۰ مگابایت,4.2,78,72,13
Kitchen Stories: Easy Recipes,Kitchen Stories,+۱ هزار,آشپزی و رستوران,۲۱ مگابایت,4.5,43,81,9
"Piki: Food, Groceries Drinks.",Piki Africa,<۱۰,آشپزی و رستوران,۱۱ مگابایت,0.0,0,0,0
Healthy Recipes Free,OmniDroid,<۱۰,آشپزی و رستوران,۱۷ مگابایت,0.0,0,0,0
Turtle Bay,Turtle Bay,<۱۰,آشپزی و رستوران,۶۰ مگابایت,0.0,0,0,0
Swad Cooking Institute,Swad Cooking Institute,<۱۰,آشپزی و رستوران,۲۶ مگابایت,0.0,0,0,0
Wedding Cake,WhiteHat Media,<۱۰,آشپزی و رستوران,۷ مگابایت,0.0,0,0,0
"Herbimore - Vegan Recipes, Res",Herbimore,<۱۰,آشپزی و رستوران,۸۲ مگابایت,0.0,0,0,0
الوفود | سفارش آنلاین غذا,الوفود,+۱ هزار,آشپزی و رستوران,۱۵ مگابایت,3.8,18,78,17
Panarottis: Takeaway & Rewards,Panarottis Pizza,<۱۰,آشپزی و رستوران,۱۷ مگابایت,0.0,0,0,0
BeerTasting - Beer Guide,BeerTasting,<۱۰,آشپزی و رستوران,۲۷ مگابایت,0.0,0,0,0
Byte - Online Food Delivery,Byte Technology Systems Inc.,<۱۰,آشپزی و رستوران,۴۶ مگابایت,0.0,0,0,0
پیتزاچی,توفیق سمالی,<۱۰,آشپزی و رستوران,۲۹ مگابایت,0.0,0,0,0
Wolt Delivery: Food and more,Wolt Enterprises Oy,+۱۰۰,آشپزی و رستوران,۲۴ مگابایت,5.0,1,100,0
آویژه طبخ مهرگان,آرناد,<۱۰,آشپزی و رستوران,۸ مگابایت,0.0,0,0,0
کتاب آشپزی(آموزش آشپزی),محمدرضا معصومی,+۵۰,آشپزی و رستوران,۲۷ مگابایت,5.0,2,100,0
WaBa Rewards,WaBa Grill Franchise Corp,<۱۰,آشپزی و رستوران,۲۸ مگابایت,0.0,0,0,0
آشپزی با رضیم,آشپزی رضیم,+۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
مستر تیستر,شرکت توسعه غذایی خوشخوراک خاورمیانه,+۵۰ هزار,آشپزی و رستوران,۱۰ مگابایت,4.1,521,74,17
یولی | Uli ( سفارش آنلاین غذا ),یولی,+۵ هزار,آشپزی و رستوران,۲۵ مگابایت,4.2,66,74,17
نارنج | سامانه سفارش آنلاین گیلان,سامانه سفارش فروش آنلاین,+۱۰ هزار,آشپزی و رستوران,۹ مگابایت,4.1,513,69,15
Cake Recipes - Easy and Tasty,Teja Bhat,<۱۰,آشپزی و رستوران,۴۲ مگابایت,0.0,0,0,0
فرنگ فود,علی اصغر رضایی,+۲ هزار,آشپزی و رستوران,۹ مگابایت,5.0,18,94,6
Jack's,Jack's Family Restaurants,<۱۰,آشپزی و رستوران,۷۳ مگابایت,0.0,0,0,0
Fast Food Specials & Coupons,"BuyVia, LLC",<۱۰,آشپزی و رستوران,۸ مگابایت,0.0,0,0,0
Knight Bite - Order Food Onlin,Knight Bite,<۱۰,آشپزی و رستوران,۱۲ مگابایت,0.0,0,0,0
فورجی فود,رزق گستر برکت,+۵۰,آشپزی و رستوران,۴ مگابایت,4.0,2,0,0
دیجیکالا جت | سوپرمارکت آنلاین,دیجی‌کالا,+۱۰۰ هزار,خرید,۳۵ مگابایت,3.1,802,47,34
الو۶۴,پرهام کیش ایرانیان,+۱۰,آشپزی و رستوران,۳۳ مگابایت,5.0,1,100,0
اکالا | سوپرمارکت آنلاین,توسعه تجارت الکترونیک کوروش,+۳ میلیون,خرید,۱۰ مگابایت,2.9,22307,48,32
دیدو,دیدو,+۱۰ هزار,آشپزی و رستوران,۱۸ مگابایت,4.6,312,88,8
McDelivery Sri Lanka,Abans Resturants,<۱۰,آشپزی و رستوران,۱۱ مگابایت,0.0,0,0,0
Barakat: Grocery Shopping App,BarakatFresh,<۱۰,آشپزی و رستوران,۲۷ مگابایت,0.0,0,0,0
دستور پخت انواع پیتزا,IrApps,+۲۰ هزار,آشپزی و رستوران,۱۰ مگابایت,4.3,526,71,10
Club Individual,Individual Restaurants,<۱۰,آشپزی و رستوران,۲۲ مگابایت,0.0,0,0,0
Doll Chef Pizza Maker Cooking,Babe Bliss Studio,<۱۰,آشپزی و رستوران,۴۹ مگابایت,0.0,0,0,0
تک فود | سفارش غذا و میوه,میثم بابایی,+۵ هزار,آشپزی و رستوران,۲۶ مگابایت,4.2,60,75,18
Ajay’s Good Food Official,RESOLUTE SOLUTIONS,<۱۰,آشپزی و رستوران,۳۲ مگابایت,0.0,0,0,0
BrewDog Now,BrewDog,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
Jedlo - Food Order & Delivery,Jedlo,<۱۰,آشپزی و رستوران,۱۸ مگابایت,0.0,0,0,0
America's Test Kitchen,America's Test Kitchen,<۱۰,آشپزی و رستوران,۲۶ مگابایت,0.0,0,0,0
Vitamix Perfect Blend,Perfect Company,<۱۰,آشپزی و رستوران,۸۷ مگابایت,0.0,0,0,0
"50,000 recipes from around the",syxme_old,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
Marathi Non Veg Recipes,vp.mobisolution,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
کیک و شیرینی بدون فر در خانه,اپلیکیشن های ایرانی,+۲۰ هزار,آشپزی و رستوران,۱۳ مگابایت,4.3,261,75,9
آشپزخونه - مرجع آموزش آشپزی,کوردسافتس,+۱۰۰ هزار,آشپزی و رستوران,۱۴ مگابایت,4.8,2981,87,2
Costa Coffee Club UAE,Emirates Leisure Retail LLC,<۱۰,آشپزی و رستوران,۴۷ مگابایت,0.0,0,0,0
qMenu,QMenu Inc.,<۱۰,آشپزی و رستوران,۳ مگابایت,0.0,0,0,0
Paneer Recipes In Tamil,Tamil Apps,<۱۰,آشپزی و رستوران,۶ مگابایت,0.0,0,0,0
PH Food Delivery - Directory,ScriptRepublic,<۱۰,آشپزی و رستوران,۱۱ مگابایت,0.0,0,0,0
Wine Notes,Bandaid Code,<۱۰,آشپزی و رستوران,۶ مگابایت,0.0,0,0,0
Qooxy: Livraison à domicile et,Qooxy  Technologies,<۱۰,آشپزی و رستوران,۳۱ مگابایت,0.0,0,0,0
Spanish Recipes,Recetas de cocina fáciles y ricas,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
Sharbat & Soft Drink Recipe,APPSILO,<۱۰,آشپزی و رستوران,۱ مگابایت,0.0,0,0,0
More Cravings,Times World Information Technology,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
اسنپ فود | سفارش غذا,اسنپ‌فود سفارش اینترنتی غذا,+۲ میلیون,آشپزی و رستوران,۱۸ مگابایت,3.9,27912,58,16
ترنج | خرید از اینستاگرام,موتور جستجوی ترنج,+۱۰ هزار,خرید,۷ مگابایت,4.6,176,77,3
Diabetic Recipes app,Riafy Technologies,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
Simple shopping list,goral,<۱۰,آشپزی و رستوران,۶ مگابایت,0.0,0,0,0
فیلم آشپزی,شرکت تسنیم رایانه شرق,+۲۰ هزار,آشپزی و رستوران,۳ مگابایت,4.0,29,79,14
مامانپز,مامان پز,+۱۰ هزار,خرید,۳ مگابایت,3.3,117,48,36
Butlin’s B-Serve,Bourne Leisure Ltd,<۱۰,آشپزی و رستوران,۱۸ مگابایت,0.0,0,0,0
BrewR - Beer Recipe Manager,feedr.dev,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
Domino's Pizza Pakistan,Domino's PK,<۱۰,آشپزی و رستوران,۴ مگابایت,0.0,0,0,0
talabat: Food & Groceries,Talabat,+۱ هزار,آشپزی و رستوران,۸۱ مگابایت,5.0,1,100,0
Third Wave Coffee - India,Heisetasse Beverages Pvt Ltd,<۱۰,آشپزی و رستوران,۱۷ مگابایت,0.0,0,0,0
بازی آشپزی برگرچی,تریکسمن,+۲۰ هزار,آشپزی و رستوران,۲۷ مگابایت,4.6,131,83,6
"CellWine: Scan, Save, Share Yo","GOOD COURAGE CO., LTD.",<۱۰,آشپزی و رستوران,۴۹ مگابایت,0.0,0,0,0
Ahlan Rewards,Ahlan Technologies,<۱۰,آشپزی و رستوران,۴۴ مگابایت,0.0,0,0,0
Christmas recipes,Nazarco,<۱۰,آشپزی و رستوران,۲۳ مگابایت,0.0,0,0,0
فلافل و سمبوسه,گروه نرم افزاری بنفشه,+۱۰۰ هزار,آشپزی و رستوران,۵ مگابایت,4.4,7081,70,5
کاله کوک,سولیکو کاله,<۱۰,آشپزی و رستوران,۲۹ مگابایت,0.0,0,0,0
Gyan : Daily Online Fresh Milk,Gyan Fresh,<۱۰,آشپزی و رستوران,۲۰ مگابایت,0.0,0,0,0
Freepour - For Pro Bartenders,Bacardi-Martini B.V.,<۱۰,آشپزی و رستوران,۱۰۷ مگابایت,0.0,0,0,0
وارفود | سفارش آنلاین غذا,وارفود,+۱۰,آشپزی و رستوران,۲۸ مگابایت,5.0,1,100,0
ACN Cafe,Hungerbox,<۱۰,آشپزی و رستوران,۲۳ مگابایت,0.0,0,0,0
دتال - سفارش غذا و مارکت در ارومیه,شاهین قنبری,+۲۰ هزار,خرید,۹ مگابایت,4.2,544,71,14
My Cookbook | All your recipes,T Schwarz,<۱۰,آشپزی و رستوران,۳۲ مگابایت,0.0,0,0,0
Veg Recipe in Hindi,Banaka,<۱۰,آشپزی و رستوران,۱۲ مگابایت,0.0,0,0,0
Club Marriott Asia Pacific,GMS (Asia Pacific) Limited,<۱۰,آشپزی و رستوران,۹۹ مگابایت,0.0,0,0,0
Factor_ Prepared Meal Delivery,Factor_,<۱۰,آشپزی و رستوران,۲۴ مگابایت,0.0,0,0,0
Chicken Special Recipes in Tel,Islet Developers,<۱۰,آشپزی و رستوران,۲ مگابایت,0.0,0,0,0
Paneer Recipes in Hindi,Big Apps Store,<۱۰,آشپزی و رستوران,۶ مگابایت,0.0,0,0,0
New Samosa,Le Chef Plc,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
آشپزی کامل,سافتکده,+۱۰۰ هزار,آشپزی و رستوران,۱۶ مگابایت,4.1,1448,69,13
سلوا، خرید ارگانیک، طبیعی و روستایی,محصولات سلوا,+۲۰ هزار,خرید,۱۲ مگابایت,4.0,152,70,20
Haven Serve,Bourne Leisure Ltd,<۱۰,آشپزی و رستوران,۱۸ مگابایت,0.0,0,0,0
The Crawfish App,Ryan & Laney King,<۱۰,آشپزی و رستوران,۲۰ مگابایت,0.0,0,0,0
Parkdean Resorts – Order & Pay,Parkdean Resorts,<۱۰,آشپزی و رستوران,۱۸ مگابایت,0.0,0,0,0
HIPBAR: The Drinks App | Home,Hip Bar Private Limited,<۱۰,آشپزی و رستوران,۲۰ مگابایت,0.0,0,0,0
Home Bread Recipe,TOST Corp Build in Digital,<۱۰,آشپزی و رستوران,۱۷ مگابایت,0.0,0,0,0
Hopt,CLAS Technology Limited,<۱۰,آشپزی و رستوران,۴۶ مگابایت,0.0,0,0,0
Sortizy - Everyday Recipes,Sortizy,<۱۰,آشپزی و رستوران,۴۹ مگابایت,0.0,0,0,0
Juice Recipes & Smoothies,Hitbytes Technologies,<۱۰,آشپزی و رستوران,۸ مگابایت,0.0,0,0,0
TipTop Iraq Delivery App,Try Tiptop,<۱۰,آشپزی و رستوران,۳۴ مگابایت,0.0,0,0,0
آقای ماکارونی,بابک خسروی نیا,+۱۰,آشپزی و رستوران,۳۰ مگابایت,5.0,1,100,0
دلینو | سفارش آنلاین غذا,دلینو,+۱۰۰ هزار,آشپزی و رستوران,۱۲ مگابایت,4.6,6560,82,4
Deliveroo: Food Delivery UK,Deliveroo,+۱۰۰,آشپزی و رستوران,۳۵ مگابایت,4.3,3,67,0
Turkey Roast - Holiday Cooking,Junior Games Studio,<۱۰,آشپزی و رستوران,۶۶ مگابایت,0.0,0,0,0
Dinner Recipes & Meal Planner,Riafy Technologies,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
Holiday Recipes Cookbook,DIL Studio,<۱۰,آشپزی و رستوران,۱۵ مگابایت,0.0,0,0,0
Pizza Maker - Homemade Pizza,Riafy Technologies,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
"Mocktails, Smoothies, Juices",Edutainment Ventures- Making Games People Play,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
FlyHWG,PT Aneka Bintang Gading,<۱۰,آشپزی و رستوران,۵۲ مگابایت,0.0,0,0,0
eMeals - Meal Planning Recipes,eMeals,<۱۰,آشپزی و رستوران,۸۳ مگابایت,0.0,0,0,0
fas REWARDS®,Paytronix Systems,<۱۰,آشپزی و رستوران,۳۰ مگابایت,0.0,0,0,0
CellarTracker,CellarTracker,<۱۰,آشپزی و رستوران,۴ مگابایت,0.0,0,0,0
33نوع شیرینی ویژه نوروز,گروه برنامه نویسی ایده برتر,+۲۰ هزار,آموزش,۷ مگابایت,4.3,2190,69,7
AM Needs - Fresh Milk Daily!,AM Needs,<۱۰,آشپزی و رستوران,۱۷ مگابایت,0.0,0,0,0
لذت آشپزی,برترینها,+۵۰ هزار,آشپزی و رستوران,۱۰ مگابایت,4.5,7511,76,5
"Koinz - Order, collect, redeem",Koinz LLC,<۱۰,آشپزی و رستوران,۲۴ مگابایت,0.0,0,0,0
بانان | سفارش آنلاین نان و شیرینی,شهرآرا,+۲ هزار,خرید,۴ مگابایت,4.2,22,77,5
POTLAM - Food and Kirana App,iUnicorn Solutions Pvt Ltd,<۱۰,آشپزی و رستوران,۱۲ مگابایت,0.0,0,0,0
آموزش آشپزی ایران کوک (irancook),مهدی صفاری آشتیانی,+۵۰ هزار,آشپزی و رستوران,۳ مگابایت,4.7,7493,81,2
Vegan Recipes - Free Vegan Foo,OmniDroid,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
هایپرچی - هایپرمارکت آنلاین قم,پیشگامان فناوری اطلاعات,+۲۰ هزار,خرید,۶ مگابایت,4.3,1021,76,8
عمو میلاد | سفارش آنلاین غذا اراک,شرکت فنی و مهندسی هونام مهارت,+۲۰ هزار,آشپزی و رستوران,۱۴ مگابایت,4.5,295,87,7
WEIQ | Service without signup,WEIQ,<۱۰,آشپزی و رستوران,۴۴ مگابایت,0.0,0,0,0
Fuji Japanese Restaurant,Tana Group International,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
Azgo,Delectable Technologies,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
Einstein Bros Bagels,Coffee & Bagel Brands,<۱۰,آشپزی و رستوران,۱۹ مگابایت,0.0,0,0,0
Saucey: Alcohol Delivery,"Saucey, Inc.",<۱۰,آشپزی و رستوران,۴۶۵ کیلوبایت,0.0,0,0,0
Cocktail ITA,Umberto Antonio Cicero,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
Mountain Mike's Pizza,Mountain Mike's Pizza,<۱۰,آشپزی و رستوران,۵۲ مگابایت,0.0,0,0,0
Forks Plant-Based Meal Planner,Forks Over Knives,<۱۰,آشپزی و رستوران,۱۸ مگابایت,0.0,0,0,0
Menu MySelf,Passepartout spa,<۱۰,آشپزی و رستوران,۱۲ مگابایت,0.0,0,0,0
Tadka Indian Recipes Hindi,Approids Tech,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
ZUS Coffee,ZUS Coffee,<۱۰,آشپزی و رستوران,۶۹ مگابایت,0.0,0,0,0
О'КЕЙ Гипермаркеты и доставка,O'KEY LLC,<۱۰,آشپزی و رستوران,۴۳ مگابایت,0.0,0,0,0
مزرعه سالم (عرضه محصولات روستایی),فروشگاه اینترنتی مزرعه سالم,+۵ هزار,خرید,۱۹ مگابایت,4.2,79,63,23
بازرگام خرید میوه وکالای سوپرمارکتی,پارسی پست,+۲۰۰ هزار,خرید,۲۳ مگابایت,2.9,1128,41,45
Pret A Manger: Organic Coffee,Pret,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
نونت | سفارش آنلاین نان,شرکت آیریک,+۵ هزار,خرید,۵ مگابایت,3.4,114,54,32
جیبی فود - سفارشآنلاینخوزستان,شرکت آروین رادین آرتا,+۲۰ هزار,آشپزی و رستوران,۸ مگابایت,3.7,570,62,19
Cooking Cakes Bakery Desserts,Girls Fashion Entertainment,<۱۰,آشپزی و رستوران,۳۵ مگابایت,0.0,0,0,0
Chowman Food Order & Delivery,Chowman Hospitality Pvt. Ltd.,<۱۰,آشپزی و رستوران,۱۶ مگابایت,0.0,0,0,0
اسنپمارکت | سوپرمارکت آنلاین,اسنپ‌مارکت,+۵۰۰ هزار,خرید,۷ مگابایت,4.2,10368,67,12
آریو فود,آریو فود,+۵ هزار,آشپزی و رستوران,۱۳ مگابایت,4.4,66,82,15
پانو | سفارش آنلاین نان شیراز,پانو,+۱۰ هزار,آشپزی و رستوران,۴ مگابایت,3.5,121,68,17
Best Indian Cooking,Vcode Infotech Limited,<۱۰,آشپزی و رستوران,۹ مگابایت,0.0,0,0,0
City Rewards 2.0,CMHL,<۱۰,آشپزی و رستوران,۴۱ مگابایت,0.0,0,0,0
Crisfood Food Order & Delivery,Crisfood,<۱۰,آشپزی و رستوران,۱۰ مگابایت,0.0,0,0,0
Pork recipes,Nazarco,<۱۰,آشپزی و رستوران,۲۳ مگابایت,0.0,0,0,0
Drink Your Phone : Drink Prank,AA Studio Game,<۱۰,آشپزی و رستوران,۶۱ مگابایت,0.0,0,0,0
Nespresso Middle East & Africa,Nespresso,<۱۰,آشپزی و رستوران,۸ مگابایت,0.0,0,0,0
CafedeCoral,CAFE DE CORAL FAST FOOD LIMITED,<۱۰,آشپزی و رستوران,۲۶ مگابایت,0.0,0,0,0
فیدیلیو (راهنمای کافه و رستورانها),فیدیلیو,+۵۰ هزار,آشپزی و رستوران,۱۱ مگابایت,4.0,484,67,18
"Bites: Restaurant Booking, Foo",Bites.com,<۱۰,آشپزی و رستوران,۲۰ مگابایت,0.0,0,0,0
آموزش حرفه ای حلوا وتزئین حلوا+فیلم,امین  رضایی,+۲۰ هزار,آموزش,۶ مگابایت,4.9,122,98,2
Times Food App: Indian Recipe,Times Internet Limited,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
Crystal Jade SG,Ascentis,<۱۰,آشپزی و رستوران,۲۷ مگابایت,0.0,0,0,0
Slow Cooker Cooking Recipes,Your Healthy Food Recipes App,<۱۰,آشپزی و رستوران,۷ مگابایت,0.0,0,0,0
SendMe - Deliveries,SendMe Technologies Pvt Ltd,<۱۰,آشپزی و رستوران,۳۷ مگابایت,0.0,0,0,0
McDelivery Singapore,Hanbaobao Pte. Ltd. (Licensee of McDonald’s),<۱۰,آشپزی و رستوران,۲۳ مگابایت,0.0,0,0,0
Coupons for Burger King,Smart Dollar Coupon for Family,<۱۰,آشپزی و رستوران,۵ مگابایت,0.0,0,0,0
"Shugah: Cakes, Gifts & Parties",Shugah FZ LLC,<۱۰,آشپزی و رستوران,۵۳ مگابایت,0.0,0,0,0
شهباز مارکت | شهرام شهبازی - اراک,گروه برنامه نویسی سپنتا,+۲۰ هزار,خرید,۵ مگابایت,4.4,704,75,8
Steakhouse,ALFA CO,<۱۰,آشپزی و رستوران,۱۳ مگابایت,0.0,0,0,0
WhyQ Hawker Delivery & Stores,WhyQ Pte. Ltd.,<۱۰,آشپزی و رستوران,۱۹ مگابایت,0.0,0,0,0
Foodfex- Food Order & Delivery,Foodfex Dev Team,<۱۰,آشپزی و رستوران,۱۹ مگابایت,0.0,0,0,0
bring - Grocery Delivery,Bring GmbH,<۱۰,آشپزی و رستوران,۱۳ مگابایت,0.0,0,0,0
Kerala Food Recipes-Malayalam-,Malabar Adukkala Media LLC,<۱۰,آشپزی و رستوران,۱۵ مگابایت,0.0,0,0,0
Uber Eats: Food Delivery,"Uber Technologies, Inc.",+۵۰۰,آشپزی و رستوران,۶۷ مگابایت,4.2,4,75,0
Cookbook,Flose,<۱۰,آشپزی و رستوران,۳ مگابایت,0.0,0,0,0
Zomato: Food Delivery & Dining,Zomato,+۲ هزار,آشپزی و رستوران,۲۶ مگابایت,4.2,16,75,19
FoodMood - Online Food Deliver,Circle Technologies Inc.,<۱۰,آشپزی و رستوران,۸ مگابایت,0.0,0,0,0
Vegetarian Recipes : Cookbook,Van Solutions,<۱۰,آشپزی و رستوران,۹ مگابایت,0.0,0,0,0
vanilla bean,Future Cooperative eG,<۱۰,آشپزی و رستوران,۹ مگابایت,0.0,0,0,0
Telugu Recipes - All in One,Islet Developers,<۱۰,آشپزی و رستوران,۳ مگابایت,0.0,0,0,0
MenuTium : food delivery,iobird tunisia,<۱۰,آشپزی و رستوران,۱۴ مگابایت,0.0,0,0,0
All recipes Cook Book,Endless,+۱۰۰,آشپزی و رستوران,۸ مگابایت,5.0,1,100,0
UbonHero - Delivery,UbonHero Co. Ltd.,<۱۰,آشپزی و رستوران,۲۳ مگابایت,0.0,0,0,0
اسنپ اکسپرس/ سوپرمارکت آنلاین,اسنپ اکسپرس,+۱۰۰ هزار,خرید,۶ مگابایت,3.2,274,50,34
